Descriptio,Name,Latitude,Longitude,Number of Records,Path,Shapeid
Municipio,Cobán,15.38890839,-90.37586212,1,478,2
Municipio,Cobán,15.38944817,-90.38549042,1,479,2
Municipio,Cobán,15.40325928,-90.39313507,1,480,2
Municipio,Cobán,15.40722275,-90.40024567,1,481,2
Municipio,Cobán,15.40895939,-90.41051483,1,482,2
Municipio,Cobán,15.41065121,-90.41886902,1,483,2
Municipio,Cobán,15.41973495,-90.42289734,1,484,2
Municipio,Cobán,15.41325569,-90.42990875,1,485,2
Municipio,Cobán,15.41025162,-90.43835449,1,486,2
Municipio,Cobán,15.41991806,-90.48043823,1,487,2
Municipio,Cobán,15.4253006,-90.48145294,1,488,2
Municipio,Cobán,15.42952156,-90.47924042,1,489,2
Municipio,Cobán,15.43864346,-90.47953033,1,490,2
Municipio,Cobán,15.44310093,-90.47817993,1,491,2
Municipio,Cobán,15.44805622,-90.47343445,1,492,2
Municipio,Cobán,15.45330715,-90.46638489,1,493,2
Municipio,Cobán,15.45949936,-90.46139526,1,494,2
Municipio,Cobán,15.46364021,-90.45906067,1,495,2
Municipio,Cobán,15.46747875,-90.45906067,1,496,2
Municipio,Cobán,15.46796608,-90.45957947,1,497,2
Municipio,Cobán,15.46683121,-90.4621582,1,498,2
Municipio,Cobán,15.47153091,-90.46999359,1,499,2
Municipio,Cobán,15.47476673,-90.47103119,1,500,2
Municipio,Cobán,15.47540283,-90.47297668,1,501,2
Municipio,Cobán,15.47189331,-90.47921753,1,502,2
Municipio,Cobán,15.47816086,-90.51118469,1,503,2
Municipio,Cobán,15.4872303,-90.51389313,1,504,2
Municipio,Cobán,15.48756504,-90.51617432,1,505,2
Municipio,Cobán,15.47845745,-90.52870178,1,506,2
Municipio,Cobán,15.4776144,-90.53524017,1,507,2
Municipio,Cobán,15.48040104,-90.54593658,1,508,2
Municipio,Cobán,15.48672104,-90.55764771,1,509,2
Municipio,Cobán,15.48984146,-90.56105804,1,510,2
Municipio,Cobán,15.4916811,-90.56526184,1,511,2
Municipio,Cobán,15.49197483,-90.56845093,1,512,2
Municipio,Cobán,15.48909187,-90.57579041,1,513,2
Municipio,Cobán,15.49669456,-90.58592224,1,514,2
Municipio,Cobán,15.50701046,-90.60311127,1,515,2
Municipio,Cobán,15.51192188,-90.60521698,1,516,2
Municipio,Cobán,15.51644135,-90.60390472,1,517,2
Municipio,Cobán,15.52357292,-90.60523987,1,518,2
Municipio,Cobán,15.53241062,-90.60601044,1,519,2
Municipio,Cobán,15.53703785,-90.6065979,1,520,2
Municipio,Cobán,15.54023075,-90.60729218,1,521,2
Municipio,Cobán,15.54409409,-90.60985565,1,522,2
Municipio,Cobán,15.5481987,-90.6112442,1,523,2
Municipio,Cobán,15.55276203,-90.6121521,1,524,2
Municipio,Cobán,15.5562849,-90.61242676,1,525,2
Municipio,Cobán,15.56040955,-90.61430359,1,526,2
Municipio,Cobán,15.56129742,-90.61517334,1,527,2
Municipio,Cobán,15.56477928,-90.61750793,1,528,2
Municipio,Cobán,15.57325459,-90.61977386,1,529,2
Municipio,Cobán,15.57496738,-90.62345886,1,530,2
Municipio,Cobán,15.57532501,-90.6242981,1,531,2
Municipio,Cobán,15.57580757,-90.62763214,1,532,2
Municipio,Cobán,15.57727814,-90.63243103,1,533,2
Municipio,Cobán,15.57943916,-90.6361084,1,534,2
Municipio,Cobán,15.5853014,-90.64189911,1,535,2
Municipio,Cobán,15.58668041,-90.64179993,1,536,2
Municipio,Cobán,15.59067345,-90.63883209,1,537,2
Municipio,Cobán,15.59105778,-90.6366806,1,538,2
Municipio,Cobán,15.59190273,-90.63295746,1,539,2
Municipio,Cobán,15.59634781,-90.62913513,1,540,2
Municipio,Cobán,15.61010456,-90.62924957,1,541,2
Municipio,Cobán,15.61264133,-90.63502502,1,542,2
Municipio,Cobán,15.61676598,-90.63539124,1,543,2
Municipio,Cobán,15.61921215,-90.64134979,1,544,2
Municipio,Cobán,15.62364483,-90.64335632,1,545,2
Municipio,Cobán,15.62618446,-90.64241028,1,546,2
Municipio,Cobán,15.63254738,-90.64254761,1,547,2
Municipio,Cobán,15.63788033,-90.64836121,1,548,2
Municipio,Cobán,15.63845539,-90.65582275,1,549,2
Municipio,Cobán,15.64360619,-90.65764618,1,550,2
Municipio,Cobán,15.64665985,-90.65501404,1,551,2
Municipio,Cobán,15.64873791,-90.65408325,1,552,2
Municipio,Cobán,15.65012169,-90.66669464,1,553,2
Municipio,Cobán,15.65046978,-90.6782074,1,554,2
Municipio,Cobán,15.65084171,-90.68592834,1,555,2
Municipio,Cobán,15.65160084,-90.6914978,1,556,2
Municipio,Cobán,15.65359688,-90.69274139,1,557,2
Municipio,Cobán,15.65564442,-90.70272827,1,558,2
Municipio,Cobán,15.65996456,-90.7155304,1,559,2
Municipio,Cobán,15.66089725,-90.72389221,1,560,2
Municipio,Cobán,15.66334057,-90.73021698,1,561,2
Municipio,Cobán,15.67102146,-90.75679779,1,562,2
Municipio,Cobán,15.67110252,-90.76093292,1,563,2
Municipio,Cobán,15.67797279,-90.76805878,1,564,2
Municipio,Cobán,15.67755795,-90.77513123,1,565,2
Municipio,Cobán,15.68001747,-90.77919006,1,566,2
Municipio,Cobán,15.67940426,-90.78610992,1,567,2
Municipio,Cobán,15.68111801,-90.78907776,1,568,2
Municipio,Cobán,15.68328094,-90.79071045,1,569,2
Municipio,Cobán,15.68660831,-90.79079437,1,570,2
Municipio,Cobán,15.6885767,-90.79071808,1,571,2
Municipio,Cobán,15.70418262,-90.77567291,1,572,2
Municipio,Cobán,15.70489407,-90.77023315,1,573,2
Municipio,Cobán,15.70672417,-90.76917267,1,574,2
Municipio,Cobán,15.70985508,-90.77190399,1,575,2
Municipio,Cobán,15.71932983,-90.78054047,1,576,2
Municipio,Cobán,15.71997261,-90.78409576,1,577,2
Municipio,Cobán,15.71937466,-90.79198456,1,578,2
Municipio,Cobán,15.72065926,-90.79477692,1,579,2
Municipio,Cobán,15.72270775,-90.79481506,1,580,2
Municipio,Cobán,15.72537041,-90.79272461,1,581,2
Municipio,Cobán,15.72632217,-90.78057861,1,582,2
Municipio,Cobán,15.73226643,-90.77664948,1,583,2
Municipio,Cobán,15.73662758,-90.77818298,1,584,2
Municipio,Cobán,15.7386198,-90.78109741,1,585,2
Municipio,Cobán,15.74185944,-90.78096008,1,586,2
Municipio,Cobán,15.74516773,-90.7848053,1,587,2
Municipio,Cobán,15.74744797,-90.79398346,1,588,2
Municipio,Cobán,15.74468136,-90.79817963,1,589,2
Municipio,Cobán,15.74267673,-90.80556488,1,590,2
Municipio,Cobán,15.74509335,-90.81129456,1,591,2
Municipio,Cobán,15.74989796,-90.81743622,1,592,2
Municipio,Cobán,15.75274372,-90.81225586,1,593,2
Municipio,Cobán,15.75874805,-90.80818176,1,594,2
Municipio,Cobán,15.7601862,-90.80821228,1,595,2
Municipio,Cobán,15.76848221,-90.806427,1,596,2
Municipio,Cobán,15.77293301,-90.80464935,1,597,2
Municipio,Cobán,15.77301311,-90.7996521,1,598,2
Municipio,Cobán,15.77497959,-90.79479218,1,599,2
Municipio,Cobán,15.77740479,-90.79225922,1,600,2
Municipio,Cobán,15.78382301,-90.79034424,1,601,2
Municipio,Cobán,15.78532505,-90.78794861,1,602,2
Municipio,Cobán,15.78817844,-90.78517914,1,603,2
Municipio,Cobán,15.79155254,-90.78553772,1,604,2
Municipio,Cobán,15.79189491,-90.78033447,1,605,2
Municipio,Cobán,15.79511261,-90.77922821,1,606,2
Municipio,Cobán,15.79529285,-90.77931213,1,607,2
Municipio,Cobán,15.80078793,-90.77467346,1,608,2
Municipio,Cobán,15.80374718,-90.77817535,1,609,2
Municipio,Cobán,15.8088913,-90.77909088,1,610,2
Municipio,Cobán,15.81056404,-90.7778244,1,611,2
Municipio,Cobán,15.81215191,-90.77636719,1,612,2
Municipio,Cobán,15.81601524,-90.77450562,1,613,2
Municipio,Cobán,15.81841469,-90.7686615,1,614,2
Municipio,Cobán,15.82380962,-90.76811981,1,615,2
Municipio,Cobán,15.82700825,-90.76766968,1,616,2
Municipio,Cobán,15.83794975,-90.75661469,1,617,2
Municipio,Cobán,15.83721066,-90.74719238,1,618,2
Municipio,Cobán,15.84176254,-90.7444458,1,619,2
Municipio,Cobán,15.8443594,-90.73997498,1,620,2
Municipio,Cobán,15.84869957,-90.73700714,1,621,2
Municipio,Cobán,15.85197258,-90.73468781,1,622,2
Municipio,Cobán,15.85568428,-90.7322464,1,623,2
Municipio,Cobán,15.85988426,-90.7299118,1,624,2
Municipio,Cobán,15.8651104,-90.72585297,1,625,2
Municipio,Cobán,15.86532879,-90.72612762,1,626,2
Municipio,Cobán,15.87176514,-90.73511505,1,627,2
Municipio,Cobán,15.88234043,-90.73262024,1,628,2
Municipio,Cobán,15.88529205,-90.73526001,1,629,2
Municipio,Cobán,15.88682842,-90.74095154,1,630,2
Municipio,Cobán,15.88644123,-90.74508667,1,631,2
Municipio,Cobán,15.88616657,-90.75189972,1,632,2
Municipio,Cobán,15.8888998,-90.75428772,1,633,2
Municipio,Cobán,15.89395714,-90.75307465,1,634,2
Municipio,Cobán,15.89591694,-90.75209808,1,635,2
Municipio,Cobán,15.90317154,-90.74719238,1,636,2
Municipio,Cobán,15.91513729,-90.74902344,1,637,2
Municipio,Cobán,15.91992283,-90.74868774,1,638,2
Municipio,Cobán,15.92290688,-90.7460022,1,639,2
Municipio,Cobán,15.92489433,-90.74053955,1,640,2
Municipio,Cobán,15.92692661,-90.73374939,1,641,2
Municipio,Cobán,15.93705845,-90.72940063,1,642,2
Municipio,Cobán,15.94300175,-90.72941589,1,643,2
Municipio,Cobán,15.94744873,-90.73394012,1,644,2
Municipio,Cobán,15.94489098,-90.73871613,1,645,2
Municipio,Cobán,15.94622231,-90.74263,1,646,2
Municipio,Cobán,15.95098305,-90.7445755,1,647,2
Municipio,Cobán,15.95258617,-90.7479248,1,648,2
Municipio,Cobán,15.95504475,-90.75315857,1,649,2
Municipio,Cobán,15.95882607,-90.75437164,1,650,2
Municipio,Cobán,15.96083641,-90.75339508,1,651,2
Municipio,Cobán,15.96908855,-90.74412537,1,652,2
Municipio,Cobán,15.96844864,-90.73901367,1,653,2
Municipio,Cobán,15.96912098,-90.73363495,1,654,2
Municipio,Cobán,15.97340107,-90.73110199,1,655,2
Municipio,Cobán,15.97867489,-90.73213196,1,656,2
Municipio,Cobán,15.98307133,-90.73072052,1,657,2
Municipio,Cobán,15.9851656,-90.72794342,1,658,2
Municipio,Cobán,15.98466206,-90.72052002,1,659,2
Municipio,Cobán,15.98155594,-90.71562195,1,660,2
Municipio,Cobán,15.97978497,-90.71111298,1,661,2
Municipio,Cobán,15.97562122,-90.71008301,1,662,2
Municipio,Cobán,15.97371578,-90.70385742,1,663,2
Municipio,Cobán,15.97532463,-90.69934082,1,664,2
Municipio,Cobán,15.98020363,-90.69731903,1,665,2
Municipio,Cobán,15.98462582,-90.69926453,1,666,2
Municipio,Cobán,15.98928356,-90.70285034,1,667,2
Municipio,Cobán,15.99463844,-90.70283508,1,668,2
Municipio,Cobán,15.99684238,-90.70040131,1,669,2
Municipio,Cobán,15.99627686,-90.69377136,1,670,2
Municipio,Cobán,15.99623775,-90.6883316,1,671,2
Municipio,Cobán,16.00090981,-90.68963623,1,672,2
Municipio,Cobán,16.00838089,-90.690979,1,673,2
Municipio,Cobán,16.01635742,-90.6985321,1,674,2
Municipio,Cobán,16.02103233,-90.6990509,1,675,2
Municipio,Cobán,16.01937866,-90.69176483,1,676,2
Municipio,Cobán,16.02274704,-90.6809845,1,677,2
Municipio,Cobán,16.0309391,-90.67058563,1,678,2
Municipio,Cobán,16.03861809,-90.66452789,1,679,2
Municipio,Cobán,16.03627205,-90.65729523,1,680,2
Municipio,Cobán,16.0362606,-90.65406036,1,681,2
Municipio,Cobán,16.03998184,-90.65161133,1,682,2
Municipio,Cobán,16.03697395,-90.64261627,1,683,2
Municipio,Cobán,16.0403862,-90.63417053,1,684,2
Municipio,Cobán,16.03992844,-90.6286087,1,685,2
Municipio,Cobán,16.0243988,-90.61523438,1,686,2
Municipio,Cobán,16.02448845,-90.61031342,1,687,2
Municipio,Cobán,16.02927589,-90.60487366,1,688,2
Municipio,Cobán,16.03576088,-90.59506226,1,689,2
Municipio,Cobán,16.02317429,-90.59260559,1,690,2
Municipio,Cobán,16.02097511,-90.5942688,1,691,2
Municipio,Cobán,16.01955032,-90.5973053,1,692,2
Municipio,Cobán,16.01892281,-90.60172272,1,693,2
Municipio,Cobán,16.01856995,-90.6036911,1,694,2
Municipio,Cobán,16.01664352,-90.60723114,1,695,2
Municipio,Cobán,16.01342392,-90.60432434,1,696,2
Municipio,Cobán,16.01490974,-90.59503937,1,697,2
Municipio,Cobán,16.01521492,-90.58720398,1,698,2
Municipio,Cobán,16.01521492,-90.5835495,1,699,2
Municipio,Cobán,16.01063919,-90.57779694,1,700,2
Municipio,Cobán,16.00945663,-90.57408905,1,701,2
Municipio,Cobán,16.00461197,-90.57324219,1,702,2
Municipio,Cobán,16.00043678,-90.57292938,1,703,2
Municipio,Cobán,15.99599361,-90.57201386,1,704,2
Municipio,Cobán,15.99547195,-90.56765747,1,705,2
Municipio,Cobán,16.00009155,-90.56069946,1,706,2
Municipio,Cobán,15.998209,-90.55854034,1,707,2
Municipio,Cobán,15.9944191,-90.56009674,1,708,2
Municipio,Cobán,15.99279881,-90.55622101,1,709,2
Municipio,Cobán,15.99879742,-90.54868317,1,710,2
Municipio,Cobán,16.00390053,-90.55015564,1,711,2
Municipio,Cobán,16.00634193,-90.54815674,1,712,2
Municipio,Cobán,16.00652695,-90.54579163,1,713,2
Municipio,Cobán,15.99755955,-90.53827667,1,714,2
Municipio,Cobán,15.99867916,-90.53318787,1,715,2
Municipio,Cobán,16.00274658,-90.53272247,1,716,2
Municipio,Cobán,16.00432396,-90.52881622,1,717,2
Municipio,Cobán,16.00098228,-90.52510071,1,718,2
Municipio,Cobán,15.99806595,-90.52542877,1,719,2
Municipio,Cobán,15.99683952,-90.52340698,1,720,2
Municipio,Cobán,16.00183296,-90.51981354,1,721,2
Municipio,Cobán,16.00482368,-90.51873779,1,722,2
Municipio,Cobán,16.0026226,-90.51525116,1,723,2
Municipio,Cobán,15.99634743,-90.51569366,1,724,2
Municipio,Cobán,15.9944973,-90.51623535,1,725,2
Municipio,Cobán,15.99416447,-90.51316834,1,726,2
Municipio,Cobán,15.99479103,-90.50983429,1,727,2
Municipio,Cobán,15.99294853,-90.50646973,1,728,2
Municipio,Cobán,15.9964571,-90.50099945,1,729,2
Municipio,Cobán,15.99938965,-90.49838257,1,730,2
Municipio,Cobán,15.9978857,-90.49562836,1,731,2
Municipio,Cobán,15.99447632,-90.49700165,1,732,2
Municipio,Cobán,15.99220181,-90.50059509,1,733,2
Municipio,Cobán,15.98944187,-90.50199127,1,734,2
Municipio,Cobán,15.98741531,-90.50601959,1,735,2
Municipio,Cobán,15.98313999,-90.5058136,1,736,2
Municipio,Cobán,15.98164654,-90.50794983,1,737,2
Municipio,Cobán,15.97249603,-90.50189209,1,738,2
Municipio,Cobán,15.97357941,-90.49547577,1,739,2
Municipio,Cobán,15.9723177,-90.49584198,1,740,2
Municipio,Cobán,15.96514797,-90.51405334,1,741,2
Municipio,Cobán,15.9681406,-90.51630402,1,742,2
Municipio,Cobán,15.96739101,-90.51737213,1,743,2
Municipio,Cobán,15.95957375,-90.52012634,1,744,2
Municipio,Cobán,15.95778942,-90.52220917,1,745,2
Municipio,Cobán,15.96038342,-90.52372742,1,746,2
Municipio,Cobán,15.95998192,-90.52462006,1,747,2
Municipio,Cobán,15.95734024,-90.52671814,1,748,2
Municipio,Cobán,15.95716667,-90.52794647,1,749,2
Municipio,Cobán,15.95751095,-90.53079224,1,750,2
Municipio,Cobán,15.95475769,-90.53418732,1,751,2
Municipio,Cobán,15.95389366,-90.53578186,1,752,2
Municipio,Cobán,15.95482159,-90.54230499,1,753,2
Municipio,Cobán,15.95292759,-90.54431915,1,754,2
Municipio,Cobán,15.94861507,-90.54760742,1,755,2
Municipio,Cobán,15.94263744,-90.54857636,1,756,2
Municipio,Cobán,15.93557167,-90.55517578,1,757,2
Municipio,Cobán,15.93338394,-90.55488586,1,758,2
Municipio,Cobán,15.92982388,-90.55715179,1,759,2
Municipio,Cobán,15.92838955,-90.56456757,1,760,2
Municipio,Cobán,15.92029285,-90.57205963,1,761,2
Municipio,Cobán,15.91741943,-90.57527924,1,762,2
Municipio,Cobán,15.91781998,-90.57912445,1,763,2
Municipio,Cobán,15.90781879,-90.57927704,1,764,2
Municipio,Cobán,15.90545845,-90.57988739,1,765,2
Municipio,Cobán,15.90494728,-90.58491516,1,766,2
Municipio,Cobán,15.90362835,-90.58592987,1,767,2
Municipio,Cobán,15.89827156,-90.58209991,1,768,2
Municipio,Cobán,15.89349175,-90.58306122,1,769,2
Municipio,Cobán,15.88952732,-90.58325958,1,770,2
Municipio,Cobán,15.88417721,-90.58488464,1,771,2
Municipio,Cobán,15.88389874,-90.5896225,1,772,2
Municipio,Cobán,15.88182831,-90.59087372,1,773,2
Municipio,Cobán,15.8736639,-90.59137726,1,774,2
Municipio,Cobán,15.87314415,-90.5916214,1,775,2
Municipio,Cobán,15.8767786,-90.59669495,1,776,2
Municipio,Cobán,15.87516117,-90.59712219,1,777,2
Municipio,Cobán,15.86291313,-90.59621429,1,778,2
Municipio,Cobán,15.85826397,-90.59913635,1,779,2
Municipio,Cobán,15.85854435,-90.60292816,1,780,2
Municipio,Cobán,15.85780334,-90.60832977,1,781,2
Municipio,Cobán,15.85844803,-90.61116791,1,782,2
Municipio,Cobán,15.8616066,-90.61447144,1,783,2
Municipio,Cobán,15.86448956,-90.61689758,1,784,2
Municipio,Cobán,15.85650635,-90.62290955,1,785,2
Municipio,Cobán,15.84804916,-90.62500763,1,786,2
Municipio,Cobán,15.84914875,-90.62998962,1,787,2
Municipio,Cobán,15.84253788,-90.63356781,1,788,2
Municipio,Cobán,15.84127998,-90.63742065,1,789,2
Municipio,Cobán,15.84000969,-90.63802338,1,790,2
Municipio,Cobán,15.82658768,-90.6153717,1,791,2
Municipio,Cobán,15.83560944,-90.61065674,1,792,2
Municipio,Cobán,15.83589554,-90.60727692,1,793,2
Municipio,Cobán,15.82898808,-90.60452271,1,794,2
Municipio,Cobán,15.8298521,-90.60233307,1,795,2
Municipio,Cobán,15.83335304,-90.60047913,1,796,2
Municipio,Cobán,15.83408737,-90.59217072,1,797,2
Municipio,Cobán,15.83155918,-90.59259796,1,798,2
Municipio,Cobán,15.82920933,-90.59368134,1,799,2
Municipio,Cobán,15.82586575,-90.59262085,1,800,2
Municipio,Cobán,15.82397175,-90.59494781,1,801,2
Municipio,Cobán,15.82294178,-90.59512329,1,802,2
Municipio,Cobán,15.82183647,-90.58849335,1,803,2
Municipio,Cobán,15.82085609,-90.58440399,1,804,2
Municipio,Cobán,15.81877995,-90.58364868,1,805,2
Municipio,Cobán,15.81590843,-90.58596802,1,806,2
Municipio,Cobán,15.81135941,-90.5822525,1,807,2
Municipio,Cobán,15.81302738,-90.57750702,1,808,2
Municipio,Cobán,15.81088543,-90.56974792,1,809,2
Municipio,Cobán,15.81174374,-90.56928253,1,810,2
Municipio,Cobán,15.81117439,-90.564888,1,811,2
Municipio,Cobán,15.81225872,-90.56239319,1,812,2
Municipio,Cobán,15.8110466,-90.55902863,1,813,2
Municipio,Cobán,15.80518341,-90.55899048,1,814,2
Municipio,Cobán,15.80655003,-90.5500946,1,815,2
Municipio,Cobán,15.80971432,-90.54682159,1,816,2
Municipio,Cobán,15.80988693,-90.54504395,1,817,2
Municipio,Cobán,15.80740166,-90.54226685,1,818,2
Municipio,Cobán,15.80752277,-90.54209137,1,819,2
Municipio,Cobán,15.8087244,-90.54138184,1,820,2
Municipio,Cobán,15.80745029,-90.53379822,1,821,2
Municipio,Cobán,15.80319691,-90.53275299,1,822,2
Municipio,Cobán,15.79554367,-90.53211975,1,823,2
Municipio,Cobán,15.79457569,-90.53656769,1,824,2
Municipio,Cobán,15.79193401,-90.5398941,1,825,2
Municipio,Cobán,15.7818079,-90.541008,1,826,2
Municipio,Cobán,15.78008461,-90.54391479,1,827,2
Municipio,Cobán,15.77940083,-90.54598999,1,828,2
Municipio,Cobán,15.77583218,-90.54677582,1,829,2
Municipio,Cobán,15.77341843,-90.5456543,1,830,2
Municipio,Cobán,15.7575264,-90.53309631,1,831,2
Municipio,Cobán,15.75636387,-90.52072144,1,832,2
Municipio,Cobán,15.7711277,-90.50258636,1,833,2
Municipio,Cobán,15.76951027,-90.50134277,1,834,2
Municipio,Cobán,15.74914265,-90.48975372,1,835,2
Municipio,Cobán,15.74436378,-90.48587036,1,836,2
Municipio,Cobán,15.74136925,-90.48474884,1,837,2
Municipio,Cobán,15.72188187,-90.49194336,1,838,2
Municipio,Cobán,15.71860504,-90.49182892,1,839,2
Municipio,Cobán,15.71427155,-90.48075867,1,840,2
Municipio,Cobán,15.71627998,-90.47127533,1,841,2
Municipio,Cobán,15.71356583,-90.46891785,1,842,2
Municipio,Cobán,15.71483135,-90.46624756,1,843,2
Municipio,Cobán,15.72413445,-90.45062256,1,844,2
Municipio,Cobán,15.72430515,-90.45038605,1,845,2
Municipio,Cobán,15.72366238,-90.44185638,1,846,2
Municipio,Cobán,15.72249126,-90.42301178,1,847,2
Municipio,Cobán,15.72220421,-90.42225647,1,848,2
Municipio,Cobán,15.70770931,-90.42076111,1,849,2
Municipio,Cobán,15.70758533,-90.41780853,1,850,2
Municipio,Cobán,15.71426296,-90.41653442,1,851,2
Municipio,Cobán,15.71420383,-90.41529083,1,852,2
Municipio,Cobán,15.71345234,-90.41226196,1,853,2
Municipio,Cobán,15.70349026,-90.40229797,1,854,2
Municipio,Cobán,15.70300865,-90.38848877,1,855,2
Municipio,Cobán,15.693573,-90.38082886,1,856,2
Municipio,Cobán,15.69590855,-90.36256409,1,857,2
Municipio,Cobán,15.69072723,-90.36096954,1,858,2
Municipio,Cobán,15.67995262,-90.36692047,1,859,2
Municipio,Cobán,15.67642975,-90.36555481,1,860,2
Municipio,Cobán,15.67986393,-90.35242462,1,861,2
Municipio,Cobán,15.66792393,-90.34723663,1,862,2
Municipio,Cobán,15.66475105,-90.35020447,1,863,2
Municipio,Cobán,15.66180897,-90.3531723,1,864,2
Municipio,Cobán,15.65943241,-90.35684967,1,865,2
Municipio,Cobán,15.65511513,-90.35752106,1,866,2
Municipio,Cobán,15.65096855,-90.36219788,1,867,2
Municipio,Cobán,15.64684391,-90.36703491,1,868,2
Municipio,Cobán,15.64547443,-90.36761475,1,869,2
Municipio,Cobán,15.64591694,-90.37059021,1,870,2
Municipio,Cobán,15.64292622,-90.37244415,1,871,2
Municipio,Cobán,15.64408016,-90.37513733,1,872,2
Municipio,Cobán,15.64166069,-90.37934875,1,873,2
Municipio,Cobán,15.63883305,-90.38106537,1,874,2
Municipio,Cobán,15.63393307,-90.38260651,1,875,2
Municipio,Cobán,15.62829208,-90.38103485,1,876,2
Municipio,Cobán,15.62363815,-90.37548065,1,877,2
Municipio,Cobán,15.6157093,-90.37306976,1,878,2
Municipio,Cobán,15.61538982,-90.36772919,1,879,2
Municipio,Cobán,15.60726738,-90.36312866,1,880,2
Municipio,Cobán,15.60460281,-90.35211182,1,881,2
Municipio,Cobán,15.59692383,-90.34462738,1,882,2
Municipio,Cobán,15.59261894,-90.34381104,1,883,2
Municipio,Cobán,15.58730602,-90.34333801,1,884,2
Municipio,Cobán,15.56917381,-90.34276581,1,885,2
Municipio,Cobán,15.54099941,-90.32730865,1,886,2
Municipio,Cobán,15.53513908,-90.33493805,1,887,2
Municipio,Cobán,15.53286743,-90.3420639,1,888,2
Municipio,Cobán,15.53337669,-90.34677887,1,889,2
Municipio,Cobán,15.53062916,-90.35140228,1,890,2
Municipio,Cobán,15.52501297,-90.35678101,1,891,2
Municipio,Cobán,15.51767159,-90.36068726,1,892,2
Municipio,Cobán,15.51002789,-90.34751129,1,893,2
Municipio,Cobán,15.50623131,-90.34703064,1,894,2
Municipio,Cobán,15.50368023,-90.34791565,1,895,2
Municipio,Cobán,15.50232887,-90.3497467,1,896,2
Municipio,Cobán,15.50053978,-90.35027313,1,897,2
Municipio,Cobán,15.49944973,-90.35002136,1,898,2
Municipio,Cobán,15.50004673,-90.34693146,1,899,2
Municipio,Cobán,15.49930668,-90.34662628,1,900,2
Municipio,Cobán,15.49739933,-90.34633636,1,901,2
Municipio,Cobán,15.49804592,-90.3431778,1,902,2
Municipio,Cobán,15.48670292,-90.34046173,1,903,2
Municipio,Cobán,15.48364162,-90.34106445,1,904,2
Municipio,Cobán,15.48305416,-90.34103394,1,905,2
